checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct,personal_status_sex,other_debtors,present_residence_since,property,age,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_risk
3,-1.067167504712542,3,5,-0.7846346571660898,2,3,-1.727485659452309,3,2,1.053413018870969,1,-1.4113057893385261,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-0.7824946124917905,0,9,-1.2333428740772816,2,3,0.9421637820708985,2,2,-1.6476460038751053,1,0.9030690701867713,0,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,0.07152406417046382,3,0,-0.1147971341795674,0,3,0.9421637820708985,1,2,-0.7472929962930807,1,2.3842689802829615,0,2,1.045047093438766,3,-0.4364357804719845,0,1,1
1,-0.7824946124917905,3,5,-0.20186679844672883,2,4,0.052280634896496016,0,2,1.053413018870969,3,1.8288190139968903,1,0,-0.7187454693270836,0,-0.4364357804719845,0,1,0
1,1.2102156330534697,1,5,0.5826815520663714,1,0,-1.727485659452309,0,2,1.053413018870969,1,-1.1335808061954904,1,1,1.045047093438766,1,-0.4364357804719845,0,1,1
0,0.3561969563912153,3,2,2.2417847909560464,2,3,0.9421637820708985,0,2,-0.7472929962930807,3,0.8104940758057594,1,0,-0.7187454693270836,0,-0.4364357804719845,1,1,1
1,-0.21314882805028765,0,7,-0.4957845011051892,2,2,0.052280634896496016,3,0,1.053413018870969,3,0.06989412075766421,0,0,-0.7187454693270836,0,-0.4364357804719845,1,1,0
1,-0.21314882805028765,0,5,-0.6740700041284245,2,0,0.9421637820708985,3,2,0.15306001128894414,1,0.8104940758057594,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
1,-1.3518403969332935,0,4,-0.8376135534133045,2,3,0.9421637820708985,0,2,1.053413018870969,3,-0.022680873623347676,1,0,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.4978217202710391,3,7,-0.8307032625984504,1,3,0.9421637820708985,3,2,0.15306001128894414,0,1.088219058948795,2,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,2.064234309715724,3,7,1.9117608187899733,4,1,-0.8376025122779064,2,2,1.053413018870969,0,-0.578130839909419,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,0.3561969563912153,3,2,-0.15948368144895714,2,3,0.9421637820708985,3,2,1.053413018870969,1,-0.022680873623347676,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
3,-1.3518403969332935,2,0,-0.5865396538069395,0,0,-1.727485659452309,3,2,-0.7472929962930807,2,-0.11525586800435958,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
1,-0.9722765406389582,3,7,-0.3230272307338371,2,3,0.052280634896496016,3,2,1.053413018870969,2,1.5510940308538546,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,0.3561969563912153,3,1,-0.7127676326916074,0,3,0.9421637820708985,2,2,1.053413018870969,2,0.5327690926627237,1,2,-0.7187454693270836,3,-0.4364357804719845,0,1,0
2,-0.7824946124917905,3,7,-8.630665298962094e-05,2,0,0.052280634896496016,2,2,-1.6476460038751053,1,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,0.6408698486119667,2,2,2.2417847909560464,3,0,-0.8376025122779064,3,2,-0.7472929962930807,1,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.7824946124917905,3,7,0.019723193682925418,3,1,-0.8376025122779064,1,2,1.053413018870969,2,2.3842689802829615,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-0.21314882805028765,1,1,-0.90349165918158,2,2,0.9421637820708985,0,2,-1.6476460038751053,0,-0.48555584552840714,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.7824946124917905,1,7,-0.9610774159720308,4,3,0.9421637820708985,3,2,1.053413018870969,2,2.708281460616503,1,1,4.572632218970465,1,-0.4364357804719845,0,1,0
3,0.3561969563912153,1,2,1.762498537189125,4,0,-0.8376025122779064,3,2,1.053413018870969,0,0.9956440645677832,1,1,1.045047093438766,0,2.29128784747792,1,1,0
1,-0.21314882805028765,3,7,-0.1917317052516095,2,0,0.9421637820708985,3,2,1.053413018870969,3,2.708281460616503,1,0,1.045047093438766,1,-0.4364357804719845,0,1,1
1,0.3561969563912153,0,5,0.15332214943677103,1,2,0.9421637820708985,3,2,1.053413018870969,3,-0.48555584552840714,1,0,-0.7187454693270836,1,2.29128784747792,1,1,1
0,-1.067167504712542,3,7,-1.0255734635773355,1,0,0.9421637820708985,0,2,0.15306001128894414,2,2.708281460616503,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-0.21314882805028765,1,7,-0.850973448988689,4,0,0.9421637820708985,3,2,0.15306001128894414,0,-0.578130839909419,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
2,-0.9722765406389582,1,7,-0.7689713313190872,4,1,0.9421637820708985,3,2,-0.7472929962930807,0,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,0.3561969563912153,3,5,0.024330054226161472,0,3,0.9421637820708985,3,2,1.053413018870969,3,-0.48555584552840714,1,0,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-0.023366899903120002,3,5,-0.37047789432916844,4,1,0.9421637820708985,3,2,1.053413018870969,1,0.3476191039006999,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-0.21314882805028765,3,5,-0.006996597467843704,2,1,-0.8376025122779064,0,2,1.053413018870969,2,0.4401940982817118,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-1.067167504712542,1,7,0.0266334844977795,4,0,-1.727485659452309,3,2,-0.7472929962930807,2,-0.20783086238537146,1,1,1.045047093438766,1,2.29128784747792,0,1,0
1,0.9255427408327181,3,5,0.27908944226711535,3,3,0.9421637820708985,0,2,1.053413018870969,0,2.013969002758914,1,2,1.045047093438766,1,-0.4364357804719845,1,1,0
2,0.3561969563912153,3,1,-0.9532457530485294,2,1,0.9421637820708985,3,2,0.15306001128894414,3,0.25504410951968803,0,0,-0.7187454693270836,1,2.29128784747792,0,1,1
1,-0.7824946124917905,3,7,-0.36955652222052127,2,0,0.9421637820708985,3,2,0.15306001128894414,0,-1.0410058118144785,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,0.3561969563912153,1,7,-0.5865396538069395,2,3,0.9421637820708985,3,2,-0.7472929962930807,0,1.180794053329807,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
2,-0.7824946124917905,3,7,-0.5229649783102819,2,0,-0.8376025122779064,0,2,-0.7472929962930807,1,0.8104940758057594,1,2,-0.7187454693270836,3,-0.4364357804719845,1,1,0
3,-0.7824946124917905,1,7,-1.0592035455429587,2,3,0.9421637820708985,3,2,1.053413018870969,2,1.5510940308538546,1,1,2.8088396562046154,1,-0.4364357804719845,0,1,0
1,-1.067167504712542,3,1,-1.0882267669653458,2,0,0.9421637820708985,3,2,0.15306001128894414,1,-0.670705834290431,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
0,2.064234309715724,4,1,2.2417847909560464,1,2,-1.727485659452309,0,2,-1.6476460038751053,1,-0.48555584552840714,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-0.7824946124917905,3,9,-0.9739766254930917,2,1,0.9421637820708985,2,2,1.053413018870969,0,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
1,-0.21314882805028765,1,1,1.0530420135307725,2,3,-0.8376025122779064,3,2,1.053413018870969,3,0.06989412075766421,1,0,2.8088396562046154,0,-0.4364357804719845,1,1,0
2,-0.7824946124917905,0,0,-1.108957639409908,2,2,0.9421637820708985,0,2,-1.6476460038751053,2,-0.8558558230524548,1,1,-0.7187454693270836,2,-0.4364357804719845,0,1,1
1,-0.7824946124917905,3,1,-0.5174367456583986,2,0,0.9421637820708985,0,1,1.053413018870969,0,-0.578130839909419,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,1.494888525274221,3,1,-0.9707518231128265,1,3,0.9421637820708985,3,2,1.053413018870969,0,0.06989412075766421,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-1.067167504712542,3,5,-0.9477175203966461,2,0,-1.727485659452309,0,2,-0.7472929962930807,1,-0.578130839909419,1,1,-0.7187454693270836,1,-0.4364357804719845,0,0,1
3,2.064234309715724,1,0,2.1250584619418027,4,3,0.9421637820708985,1,2,-0.7472929962930807,1,0.9956440645677832,0,1,1.045047093438766,0,2.29128784747792,0,1,0
3,2.064234309715724,1,5,0.47257758508302966,1,0,0.9421637820708985,3,2,1.053413018870969,2,0.06989412075766421,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
3,-0.21314882805028765,2,7,-0.32072380046221904,2,4,-0.8376025122779064,2,2,0.15306001128894414,2,-0.11525586800435958,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
0,1.494888525274221,3,7,-0.3193417422992483,2,1,0.9421637820708985,3,2,1.053413018870969,1,-1.0410058118144785,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,0.07152406417046382,2,2,-0.010682085902432548,2,0,0.052280634896496016,3,2,-0.7472929962930807,2,-0.670705834290431,2,1,1.045047093438766,3,-0.4364357804719845,0,1,0
1,0.3561969563912153,1,2,1.56762833621024,2,3,-0.8376025122779064,0,2,1.053413018870969,3,0.8104940758057594,1,0,1.045047093438766,0,2.29128784747792,1,1,0
0,0.3561969563912153,3,7,-0.055368633171822286,0,2,-0.8376025122779064,3,2,-1.6476460038751053,1,-0.578130839909419,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,2.064234309715724,1,8,0.17405302188133326,2,4,0.9421637820708985,3,0,1.053413018870969,1,2.708281460616503,1,1,1.045047093438766,2,-0.4364357804719845,0,1,0
1,-1.3518403969332935,1,7,-0.4879528381816879,2,1,-1.727485659452309,0,2,1.053413018870969,1,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-1.3518403969332935,3,1,-0.7565328078523499,4,4,0.9421637820708985,0,2,0.15306001128894414,0,2.708281460616503,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
3,-0.4978217202710391,3,2,0.3666197925886004,0,2,-1.727485659452309,0,2,1.053413018870969,1,-1.1335808061954904,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
2,0.9255427408327181,1,7,0.0003743794013339846,2,3,0.9421637820708985,3,2,1.053413018870969,0,1.088219058948795,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-0.7824946124917905,3,5,-0.9366610550928797,3,2,-1.727485659452309,0,2,1.053413018870969,2,-1.503880783719538,1,2,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,-0.7824946124917905,3,1,-1.073945499281314,2,1,-0.8376025122779064,2,2,0.15306001128894414,1,-0.9484308174334667,0,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
0,-1.3518403969332935,0,4,-1.1900383849708627,3,2,0.9421637820708985,0,2,-0.7472929962930807,0,-1.0410058118144785,0,2,-0.7187454693270836,1,2.29128784747792,0,1,1
1,-0.7824946124917905,3,4,-1.0744061853356377,2,0,0.9421637820708985,3,2,1.053413018870969,1,0.4401940982817118,1,2,-0.7187454693270836,3,2.29128784747792,0,1,1
2,-1.3518403969332935,1,1,-0.7910842619266203,2,0,-1.727485659452309,3,2,-1.6476460038751053,2,2.708281460616503,1,1,2.8088396562046154,2,2.29128784747792,0,0,0
3,0.3561969563912153,3,7,-0.7385660517337292,2,0,0.9421637820708985,2,2,-0.7472929962930807,0,-0.670705834290431,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-0.7824946124917905,3,7,-0.8574230537492195,2,3,0.052280634896496016,2,1,0.15306001128894414,2,0.4401940982817118,0,1,1.045047093438766,3,-0.4364357804719845,0,1,0
3,-1.067167504712542,3,4,0.3758335136750725,4,3,-1.727485659452309,3,2,1.053413018870969,2,2.6619939634259975,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-0.21314882805028765,3,1,1.7251829667889131,4,0,-0.8376025122779064,3,2,1.053413018870969,1,2.708281460616503,1,2,1.045047093438766,1,-0.4364357804719845,0,1,1
3,-0.9722765406389582,3,2,-0.07748156377935535,0,0,-1.727485659452309,3,0,-0.7472929962930807,2,-0.3004058567663834,1,1,-0.7187454693270836,1,2.29128784747792,0,1,0
3,-1.3518403969332935,3,4,-0.6809802949432786,2,2,-1.727485659452309,0,2,-0.7472929962930807,3,1.9213940083779022,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,2.064234309715724,3,1,0.42144143305310944,2,1,0.9421637820708985,3,2,1.053413018870969,3,0.9956440645677832,1,0,-0.7187454693270836,1,2.29128784747792,0,1,1
3,-0.4978217202710391,3,1,1.063177106725892,1,3,-1.727485659452309,0,2,1.053413018870969,3,-0.022680873623347676,1,0,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,1.494888525274221,3,5,0.2781680701584681,2,0,-1.727485659452309,3,1,-0.7472929962930807,0,0.16246911513867612,1,1,-0.7187454693270836,1,2.29128784747792,0,1,0
1,0.3561969563912153,0,5,1.7763191188188332,2,2,-0.8376025122779064,1,2,-1.6476460038751053,0,1.8288190139968903,0,1,-0.7187454693270836,1,-0.4364357804719845,1,1,1
3,2.064234309715724,1,2,2.2417847909560464,4,1,-0.8376025122779064,3,2,-1.6476460038751053,3,-0.022680873623347676,1,0,1.045047093438766,1,-0.4364357804719845,1,1,0
3,2.064234309715724,1,2,-0.12216811104874509,4,3,0.9421637820708985,3,2,0.15306001128894414,1,0.25504410951968803,1,1,1.045047093438766,1,2.29128784747792,1,1,0
3,0.07152406417046382,3,0,-0.665316969096276,3,3,0.9421637820708985,0,2,1.053413018870969,2,0.06989412075766421,0,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-1.067167504712542,3,1,-0.23457550830370483,1,3,-0.8376025122779064,3,2,1.053413018870969,3,1.4585190364728426,1,0,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,1.494888525274221,1,1,-0.0903807733004163,2,2,0.9421637820708985,1,2,1.053413018870969,1,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,0,1,1
3,0.07152406417046382,3,1,-0.10788684336471331,1,1,-1.727485659452309,0,2,-0.7472929962930807,1,-0.3929808511473953,0,1,-0.7187454693270836,0,-0.4364357804719845,0,1,0
3,-0.7824946124917905,1,5,0.14502980045894612,2,3,-0.8376025122779064,3,2,1.053413018870969,0,0.6253440870437356,2,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,1.494888525274221,2,7,0.6665264139532676,2,0,0.9421637820708985,3,2,-0.7472929962930807,1,-0.8558558230524548,1,1,1.045047093438766,0,-0.4364357804719845,1,1,1
1,0.07152406417046382,3,7,0.15700763787135985,3,2,0.9421637820708985,0,2,-0.7472929962930807,1,-0.578130839909419,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,0.3561969563912153,3,7,-0.4741322565519797,2,0,-0.8376025122779064,3,2,1.053413018870969,2,-1.3187307949575142,1,2,-0.7187454693270836,3,2.29128784747792,0,1,1
1,0.3561969563912153,3,5,0.002217123618628407,2,0,-0.8376025122779064,1,2,-0.7472929962930807,2,-1.0410058118144785,1,2,-0.7187454693270836,3,-0.4364357804719845,0,1,0
1,-0.4978217202710391,3,0,-1.0182024867081578,2,0,0.9421637820708985,0,2,1.053413018870969,0,-1.2261558005765023,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,2.064234309715724,3,7,2.2417847909560464,3,1,-1.727485659452309,3,0,-0.7472929962930807,3,-0.7632808286714429,0,1,1.045047093438766,1,-0.4364357804719845,1,1,1
1,-0.7824946124917905,3,7,-1.0628890339775476,2,3,0.9421637820708985,3,2,1.053413018870969,2,2.013969002758914,2,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
1,0.3561969563912153,2,7,-0.6252372823701223,2,2,0.9421637820708985,0,2,-0.7472929962930807,1,-0.578130839909419,1,2,-0.7187454693270836,3,-0.4364357804719845,1,1,1
1,-0.21314882805028765,3,7,-0.2889364627138903,2,2,0.9421637820708985,0,2,-1.6476460038751053,1,-0.7632808286714429,2,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,0.3561969563912153,3,1,-0.7579148660153208,4,0,0.9421637820708985,0,2,1.053413018870969,2,-0.9484308174334667,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-1.541622325080461,1,1,0.1676034171208028,2,1,-1.727485659452309,0,2,-1.6476460038751053,2,0.16246911513867612,1,1,-0.7187454693270836,1,2.29128784747792,0,1,0
3,0.3561969563912153,3,7,-0.929290078223702,4,3,0.9421637820708985,3,2,-0.7472929962930807,1,-0.9484308174334667,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.21314882805028765,2,5,-0.5565950602759051,2,1,0.9421637820708985,0,2,-1.6476460038751053,2,-1.2261558005765023,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,1.7795614174949725,3,2,2.2417847909560464,0,3,0.9421637820708985,3,2,-0.7472929962930807,1,0.9030690701867713,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
0,-0.21314882805028765,3,0,0.655469948649501,2,3,-1.727485659452309,3,0,-1.6476460038751053,2,-0.20783086238537146,0,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
0,-0.7824946124917905,3,0,-0.911784008159405,0,1,0.052280634896496016,3,2,1.053413018870969,2,0.3476191039006999,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-0.9722765406389582,1,5,-0.4363560000974441,4,0,-0.8376025122779064,2,2,-1.6476460038751053,1,-0.8558558230524548,1,1,1.045047093438766,1,-0.4364357804719845,0,0,0
1,1.494888525274221,3,4,-0.47873911709521577,4,3,0.9421637820708985,3,2,1.053413018870969,3,0.4401940982817118,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
0,-1.067167504712542,3,7,-0.8910531357148427,2,3,0.9421637820708985,3,2,1.053413018870969,1,-0.7632808286714429,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
3,-0.4978217202710391,3,5,-0.3824557317415822,4,1,-1.727485659452309,0,2,1.053413018870969,2,-0.20783086238537146,0,2,-0.7187454693270836,3,-0.4364357804719845,0,1,0
1,-0.7824946124917905,1,2,-0.6865085275951619,2,3,0.9421637820708985,3,2,1.053413018870969,3,2.708281460616503,1,0,1.045047093438766,0,-0.4364357804719845,0,1,0
3,-0.7824946124917905,3,4,-1.0582821734343115,2,3,0.9421637820708985,3,2,1.053413018870969,1,0.5327690926627237,0,1,-0.7187454693270836,3,2.29128784747792,0,1,1
0,-0.023366899903120002,2,6,-0.17837180967622496,2,0,-0.8376025122779064,3,2,0.15306001128894414,1,-0.578130839909419,0,1,1.045047093438766,1,-0.4364357804719845,1,1,0
3,1.494888525274221,1,2,2.2417847909560464,4,3,-0.8376025122779064,3,2,1.053413018870969,3,0.6253440870437356,1,0,1.045047093438766,1,-0.4364357804719845,0,1,0
2,1.494888525274221,3,7,0.5499728422093954,2,0,0.9421637820708985,3,2,-0.7472929962930807,1,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,0.3561969563912153,2,0,2.2417847909560464,2,2,-0.8376025122779064,3,2,-0.7472929962930807,1,-0.7632808286714429,0,1,1.045047093438766,1,-0.4364357804719845,1,1,1
0,-1.067167504712542,1,4,-0.866176088781368,3,3,0.9421637820708985,3,2,0.15306001128894414,3,-0.3004058567663834,1,0,1.045047093438766,1,2.29128784747792,0,1,1
3,0.3561969563912153,1,1,-0.25484569469394347,0,1,0.9421637820708985,2,2,0.15306001128894414,0,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-0.21314882805028765,1,1,0.4375654449544356,2,3,-1.727485659452309,0,2,1.053413018870969,2,-0.20783086238537146,0,2,2.8088396562046154,1,-0.4364357804719845,1,1,1
0,-0.5927126843446229,3,0,-0.7399481098967001,1,3,-1.727485659452309,2,2,-0.7472929962930807,2,-0.022680873623347676,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-1.3518403969332935,2,0,-0.7219813537780795,0,3,-1.727485659452309,1,2,-0.7472929962930807,1,-0.3929808511473953,0,1,1.045047093438766,1,2.29128784747792,0,1,0
1,1.494888525274221,3,2,1.1410330499065813,2,3,-0.8376025122779064,3,2,1.053413018870969,3,0.6253440870437356,1,0,-0.7187454693270836,1,2.29128784747792,0,1,0
3,0.3561969563912153,3,1,2.0163365531214317,2,0,-1.727485659452309,3,2,1.053413018870969,0,0.7179190814247475,1,1,-0.7187454693270836,3,2.29128784747792,0,1,0
1,0.3561969563912153,0,5,-0.24563197360747135,1,0,0.9421637820708985,3,2,1.053413018870969,2,-1.2261558005765023,2,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-1.3518403969332935,3,7,-0.7694320173734108,0,3,-0.8376025122779064,3,2,1.053413018870969,3,0.6253440870437356,0,0,-0.7187454693270836,1,2.29128784747792,1,1,0
1,0.7357608126855505,3,1,0.45599288712737984,2,0,0.052280634896496016,3,2,-0.7472929962930807,1,0.9030690701867713,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
2,-0.9722765406389582,3,5,-0.8021407272303869,2,2,0.9421637820708985,0,2,-0.7472929962930807,0,-1.1335808061954904,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,2.064234309715724,0,0,1.5662462780472692,2,3,0.9421637820708985,0,2,0.15306001128894414,3,2.1991189915209377,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
1,-0.21314882805028765,3,3,-0.8288605183811559,2,0,0.9421637820708985,2,2,0.15306001128894414,2,1.088219058948795,1,1,-0.7187454693270836,3,-0.4364357804719845,1,1,1
0,-1.3518403969332935,3,8,-1.180363977830067,2,2,0.052280634896496016,2,2,-1.6476460038751053,0,-1.2261558005765023,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,0.3561969563912153,2,1,-0.22029424061967307,2,3,0.9421637820708985,3,2,1.053413018870969,1,1.088219058948795,1,1,1.045047093438766,3,2.29128784747792,0,1,1
1,0.07152406417046382,1,1,-1.1264637094742052,2,3,0.9421637820708985,3,2,1.053413018870969,2,2.708281460616503,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
2,-1.541622325080461,3,1,-0.7012504813335172,4,2,-1.727485659452309,3,2,-0.7472929962930807,2,-0.578130839909419,1,1,-0.7187454693270836,3,2.29128784747792,0,0,0
1,-1.067167504712542,1,7,-0.8652547166727208,2,0,0.9421637820708985,3,2,1.053413018870969,2,-0.9484308174334667,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
0,0.9255427408327181,3,5,0.19570526643454272,0,0,-0.8376025122779064,0,0,1.053413018870969,1,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
0,-0.7824946124917905,3,1,-0.7823312268944718,3,3,0.9421637820708985,3,2,1.053413018870969,2,1.7362440196158784,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,1.494888525274221,3,2,2.2417847909560464,2,0,-0.8376025122779064,3,2,-0.7472929962930807,0,-0.8558558230524548,1,1,-0.7187454693270836,1,2.29128784747792,0,1,1
3,-0.21314882805028765,3,2,0.16668204501215558,4,0,-0.8376025122779064,3,2,-1.6476460038751053,0,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,0.6408698486119667,4,0,2.2417847909560464,2,3,-0.8376025122779064,0,2,1.053413018870969,3,0.6253440870437356,1,0,1.045047093438766,0,-0.4364357804719845,1,1,1
3,-0.7824946124917905,3,1,-0.5215829201473111,2,3,0.9421637820708985,3,2,1.053413018870969,1,0.3476191039006999,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
2,0.9255427408327181,1,7,0.29475276811411794,4,3,0.9421637820708985,3,2,1.053413018870969,0,1.2733690477108188,2,1,1.045047093438766,3,-0.4364357804719845,0,1,0
3,1.494888525274221,2,0,2.2417847909560464,2,2,-1.727485659452309,1,2,-1.6476460038751053,1,-0.670705834290431,1,1,1.045047093438766,1,-0.4364357804719845,0,1,1
2,0.07152406417046382,3,1,-0.042930109705084936,0,0,-1.727485659452309,0,2,-1.6476460038751053,1,-0.670705834290431,0,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
1,0.3561969563912153,3,5,-0.009300027739461732,4,0,-0.8376025122779064,2,2,1.053413018870969,1,-1.4113057893385261,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
0,2.064234309715724,1,5,0.9581406863401098,2,0,-0.8376025122779064,0,2,0.15306001128894414,1,-0.48555584552840714,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
0,2.064234309715724,4,0,2.2417847909560464,2,2,0.052280634896496016,3,2,1.053413018870969,3,2.106543997139926,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,1
0,-0.4978217202710391,0,1,1.766184025623714,0,4,-1.727485659452309,3,2,-0.7472929962930807,0,-0.11525586800435958,1,1,-0.7187454693270836,0,2.29128784747792,1,1,1
0,-0.21314882805028765,1,5,1.5409085450594708,2,3,-0.8376025122779064,3,2,-1.6476460038751053,3,0.5327690926627237,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,0.16641502824404764,3,1,-0.798455238795798,4,1,0.9421637820708985,0,2,1.053413018870969,0,-0.9484308174334667,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,0.3561969563912153,2,5,0.5227923650043027,0,0,-0.8376025122779064,3,2,0.15306001128894414,0,-0.022680873623347676,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
0,0.3561969563912153,3,7,0.9526124536882266,4,3,-0.8376025122779064,0,2,1.053413018870969,1,0.6253440870437356,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-0.7824946124917905,1,7,-1.0223486611970702,4,3,0.9421637820708985,0,2,0.15306001128894414,0,-0.20783086238537146,0,1,-0.7187454693270836,3,2.29128784747792,0,1,1
0,-1.067167504712542,3,5,-0.45432275621606466,4,1,-0.8376025122779064,3,2,-1.6476460038751053,1,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-0.21314882805028765,1,7,-0.883682158845665,2,4,0.9421637820708985,0,2,1.053413018870969,1,2.708281460616503,1,1,1.045047093438766,2,-0.4364357804719845,0,1,0
1,2.064234309715724,3,0,1.9721106919063656,2,3,0.9421637820708985,3,0,1.053413018870969,3,0.06989412075766421,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.4978217202710391,2,2,0.26619023274605436,2,2,-1.727485659452309,0,2,-0.7472929962930807,0,0.9956440645677832,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
0,-1.067167504712542,3,4,-0.8371528673589809,2,1,0.9421637820708985,0,2,1.053413018870969,0,2.708281460616503,1,1,1.045047093438766,0,-0.4364357804719845,1,1,0
1,0.3561969563912153,4,5,0.5039042367770348,2,3,0.052280634896496016,3,2,1.053413018870969,3,-1.1335808061954904,0,2,1.045047093438766,1,2.29128784747792,0,1,1
1,0.3561969563912153,0,5,-0.08669528486582746,1,0,0.9421637820708985,3,2,1.053413018870969,2,-1.2261558005765023,2,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-1.3518403969332935,3,7,-0.43912011642338566,2,2,0.9421637820708985,2,2,0.15306001128894414,1,-0.48555584552840714,1,2,-0.7187454693270836,0,-0.4364357804719845,1,1,0
3,0.3561969563912153,3,2,1.113391886647165,4,4,-0.8376025122779064,0,2,1.053413018870969,0,-0.8558558230524548,1,2,-0.7187454693270836,0,-0.4364357804719845,1,1,0
